station,longitude,latitude,time,wd,wspd,gst,wvht,dpd,apd,mwd,bar,atmp,wtmp,dewp,vis,ptdy,tide,wspu,wspv
,degrees_east,degrees_north,UTC,degrees_true,m s-1,m s-1,m,s,s,degrees_true,hPa,degree_C,degree_C,degree_C,km,hPa,m,m s-1,m s-1
44034,-68.11,44.11,2022-09-15T18:04:00Z,297,9.9,12.1,1.0,3.6,NaN,NaN,1012.9,15.1,13.6,NaN,2.8,NaN,NaN,8.8,-4.5
44034,-68.11,44.11,2022-09-15T19:04:00Z,295,9.1,11.3,1.0,4.0,NaN,NaN,1012.7,15.3,13.6,NaN,3.0,NaN,NaN,8.2,-3.8
44034,-68.11,44.11,2022-09-15T20:04:00Z,298,8.6,10.6,1.0,3.6,NaN,NaN,1012.8,15.5,13.8,NaN,2.4,NaN,NaN,7.6,-4.0
44034,-68.11,44.11,2022-09-15T21:04:00Z,312,7.7,10.2,0.9,3.6,NaN,NaN,1012.9,15.4,13.7,NaN,1.9,NaN,NaN,5.7,-5.2
44034,-68.11,44.11,2022-09-15T22:04:00Z,307,7.4,9.6,0.9,3.6,NaN,NaN,1013.9,15.4,13.7,NaN,1.1,NaN,NaN,5.9,-4.5
44034,-68.11,44.11,2022-09-15T23:04:00Z,307,8.2,10.0,0.8,3.6,NaN,NaN,1014.7,15.3,13.6,NaN,3.0,NaN,NaN,6.5,-4.9
44034,-68.11,44.11,2022-09-16T00:04:00Z,303,6.7,8.4,0.8,6.4,NaN,NaN,1015.3,15.0,13.6,NaN,3.0,NaN,NaN,5.6,-3.6
44034,-68.11,44.11,2022-09-16T01:04:00Z,295,7.7,9.4,0.8,5.3,NaN,NaN,1015.4,14.8,13.6,NaN,3.0,NaN,NaN,7.0,-3.3
44034,-68.11,44.11,2022-09-16T02:04:00Z,304,7.8,9.5,0.8,3.2,NaN,NaN,1016.1,14.4,13.6,NaN,3.0,NaN,NaN,6.5,-4.4
44034,-68.11,44.11,2022-09-16T03:04:00Z,297,8.3,10.0,0.9,3.6,NaN,NaN,1016.4,14.2,13.5,NaN,3.0,NaN,NaN,7.4,-3.8
44034,-68.11,44.11,2022-09-16T04:04:00Z,290,8.6,10.5,1.0,3.6,NaN,NaN,1016.6,14.1,13.5,NaN,3.0,NaN,NaN,8.1,-2.9
44034,-68.11,44.11,2022-09-16T05:04:00Z,294,9.2,11.4,0.9,3.2,NaN,NaN,1016.5,13.8,13.5,NaN,3.0,NaN,NaN,8.4,-3.7
44034,-68.11,44.11,2022-09-16T06:04:00Z,291,8.8,10.7,0.9,3.6,NaN,NaN,1016.6,13.6,13.4,NaN,3.0,NaN,NaN,8.2,-3.2
44034,-68.11,44.11,2022-09-16T07:04:00Z,287,8.9,10.5,0.8,3.6,NaN,NaN,1016.8,13.4,13.4,NaN,3.0,NaN,NaN,8.5,-2.6
44034,-68.11,44.11,2022-09-16T08:04:00Z,296,9.5,11.7,0.9,3.2,NaN,NaN,1016.6,13.2,13.4,NaN,3.0,NaN,NaN,8.5,-4.2
44034,-68.11,44.11,2022-09-16T09:04:00Z,299,9.8,11.8,0.9,3.2,NaN,NaN,1016.5,12.9,13.4,NaN,3.0,NaN,NaN,8.6,-4.8
44034,-68.11,44.11,2022-09-16T10:04:00Z,302,9.0,11.6,0.9,3.6,NaN,NaN,1016.8,12.7,13.4,NaN,3.0,NaN,NaN,7.6,-4.8
44034,-68.11,44.11,2022-09-16T11:04:00Z,301,8.5,10.2,0.9,3.6,NaN,NaN,1017.0,12.7,13.5,NaN,3.0,NaN,NaN,7.3,-4.4
44034,-68.11,44.11,2022-09-16T12:04:00Z,292,8.5,10.9,0.8,3.6,NaN,NaN,1017.2,12.7,13.5,NaN,3.0,NaN,NaN,7.9,-3.2
44034,-68.11,44.11,2022-09-16T13:04:00Z,291,6.6,8.4,0.7,3.2,NaN,NaN,1017.2,12.7,13.6,NaN,3.0,NaN,NaN,6.2,-2.4
44034,-68.11,44.11,2022-09-16T14:04:00Z,288,6.4,8.0,0.7,3.2,NaN,NaN,1016.9,12.9,13.6,NaN,3.0,NaN,NaN,6.1,-2.0
44034,-68.11,44.11,2022-09-16T15:04:00Z,274,6.8,8.5,0.8,3.2,NaN,NaN,1016.5,13.5,13.6,NaN,3.0,NaN,NaN,6.8,-0.5
44034,-68.11,44.11,2022-09-16T16:04:00Z,265,6.3,7.7,0.7,3.6,NaN,NaN,1016.4,14.1,13.5,NaN,3.0,NaN,NaN,6.3,0.5
44034,-68.11,44.11,2022-09-16T17:04:00Z,270,6.1,7.4,0.8,4.6,NaN,NaN,1015.9,14.9,13.5,NaN,3.0,NaN,NaN,6.1,0.0
44034,-68.11,44.11,2022-09-16T18:04:00Z,289,6.6,8.0,0.9,5.3,NaN,NaN,1015.3,16.0,13.6,NaN,2.8,NaN,NaN,6.2,-2.1
44034,-68.11,44.11,2022-09-16T19:04:00Z,294,5.6,6.9,0.9,5.3,NaN,NaN,1014.9,16.1,13.6,NaN,3.0,NaN,NaN,5.1,-2.3
44034,-68.11,44.11,2022-09-16T20:04:00Z,315,5.9,7.2,0.8,5.3,NaN,NaN,1015.2,16.4,13.6,NaN,2.2,NaN,NaN,4.2,-4.2
44034,-68.11,44.11,2022-09-16T21:04:00Z,299,5.0,6.3,0.9,5.3,NaN,NaN,1015.9,16.1,13.6,NaN,1.1,NaN,NaN,4.4,-2.4
44034,-68.11,44.11,2022-09-16T22:04:00Z,324,5.7,7.8,0.8,5.3,NaN,NaN,1016.5,16.2,13.6,NaN,2.2,NaN,NaN,3.4,-4.6
44034,-68.11,44.11,2022-09-16T23:04:00Z,337,7.6,9.9,0.8,2.7,NaN,NaN,1017.6,15.7,13.5,NaN,3.0,NaN,NaN,3.0,-7.0
44034,-68.11,44.11,2022-09-17T00:04:00Z,336,8.0,10.1,0.8,3.6,NaN,NaN,1018.8,15.2,13.5,NaN,3.0,NaN,NaN,3.3,-7.3
44034,-68.11,44.11,2022-09-17T01:04:00Z,325,8.1,9.9,0.8,3.2,NaN,NaN,1019.7,14.9,13.5,NaN,3.0,NaN,NaN,4.6,-6.6
44034,-68.11,44.11,2022-09-17T02:04:00Z,317,7.2,8.6,0.7,3.2,NaN,NaN,1020.3,14.4,13.4,NaN,3.0,NaN,NaN,4.9,-5.3
44034,-68.11,44.11,2022-09-17T03:04:00Z,317,7.3,8.8,0.7,3.2,NaN,NaN,1020.4,14.1,13.4,NaN,3.0,NaN,NaN,5.0,-5.3
44034,-68.11,44.11,2022-09-17T04:04:00Z,317,6.8,8.3,0.7,3.2,NaN,NaN,1020.6,13.7,13.4,NaN,3.0,NaN,NaN,4.6,-5.0
44034,-68.11,44.11,2022-09-17T05:04:00Z,307,6.1,7.3,0.6,3.2,NaN,NaN,1020.8,13.4,13.4,NaN,3.0,NaN,NaN,4.9,-3.7
44034,-68.11,44.11,2022-09-17T06:04:00Z,318,6.6,8.0,0.6,2.9,NaN,NaN,1021.1,13.0,13.3,NaN,3.0,NaN,NaN,4.4,-4.9
44034,-68.11,44.11,2022-09-17T07:04:00Z,308,5.9,6.7,0.5,2.9,NaN,NaN,1021.4,12.7,13.4,NaN,3.0,NaN,NaN,4.6,-3.6
44034,-68.11,44.11,2022-09-17T08:04:00Z,311,6.2,7.1,0.5,2.9,NaN,NaN,1021.7,12.2,13.3,NaN,3.0,NaN,NaN,4.7,-4.1
44034,-68.11,44.11,2022-09-17T09:04:00Z,323,6.6,8.1,0.6,2.9,NaN,NaN,1022.2,12.3,13.3,NaN,3.0,NaN,NaN,4.0,-5.3
44034,-68.11,44.11,2022-09-17T10:04:00Z,318,6.6,8.2,0.6,2.7,NaN,NaN,1022.7,12.0,13.3,NaN,3.0,NaN,NaN,4.4,-4.9
44034,-68.11,44.11,2022-09-17T11:04:00Z,315,6.3,7.3,0.6,2.5,NaN,NaN,1023.4,11.9,13.3,NaN,3.0,NaN,NaN,4.5,-4.5
44034,-68.11,44.11,2022-09-17T12:04:00Z,316,6.4,7.5,0.6,2.7,NaN,NaN,1024.0,11.9,13.2,NaN,3.0,NaN,NaN,4.4,-4.6
44034,-68.11,44.11,2022-09-17T13:04:00Z,316,6.7,8.7,0.6,2.9,NaN,NaN,1024.0,12.3,13.3,NaN,3.0,NaN,NaN,4.7,-4.8
44034,-68.11,44.11,2022-09-17T14:04:00Z,307,4.6,5.6,0.5,2.7,NaN,NaN,1024.3,12.9,13.3,NaN,3.0,NaN,NaN,3.7,-2.8
44034,-68.11,44.11,2022-09-17T15:04:00Z,292,3.8,4.7,0.5,2.7,NaN,NaN,1024.1,13.7,13.4,NaN,3.0,NaN,NaN,3.5,-1.4
44034,-68.11,44.11,2022-09-17T16:04:00Z,269,5.1,6.1,0.4,2.7,NaN,NaN,1023.6,13.8,13.5,NaN,3.0,NaN,NaN,5.1,0.1
44034,-68.11,44.11,2022-09-17T17:04:00Z,262,4.5,5.5,0.4,2.7,NaN,NaN,1023.3,14.4,13.5,NaN,3.0,NaN,NaN,4.5,0.6
44034,-68.11,44.11,2022-09-17T18:04:00Z,234,6.4,7.7,0.4,2.7,NaN,NaN,1022.5,14.3,13.6,NaN,3.0,NaN,NaN,5.2,3.8
44034,-68.11,44.11,2022-09-17T19:04:00Z,235,6.8,8.2,0.5,2.5,NaN,NaN,1021.9,14.2,13.6,NaN,2.8,NaN,NaN,5.6,3.9
44034,-68.11,44.11,2022-09-17T20:04:00Z,229,7.3,8.3,0.5,2.9,NaN,NaN,1021.1,14.0,13.7,NaN,2.8,NaN,NaN,5.5,4.8
44034,-68.11,44.11,2022-09-17T21:04:00Z,228,7.1,8.5,0.5,2.9,NaN,NaN,1020.7,14.1,13.6,NaN,2.2,NaN,NaN,5.3,4.8
44034,-68.11,44.11,2022-09-17T22:04:00Z,234,7.1,9.1,0.6,3.6,NaN,NaN,1020.4,14.1,13.6,NaN,1.3,NaN,NaN,5.7,4.2
44034,-68.11,44.11,2022-09-17T23:04:00Z,226,6.5,7.8,0.6,3.6,NaN,NaN,1020.2,13.9,13.6,NaN,3.0,NaN,NaN,4.7,4.5
44034,-68.11,44.11,2022-09-18T00:04:00Z,235,6.6,8.0,0.7,4.0,NaN,NaN,1020.6,14.0,13.5,NaN,3.0,NaN,NaN,5.4,3.8
44034,-68.11,44.11,2022-09-18T01:04:00Z,232,5.9,7.2,0.7,4.0,NaN,NaN,1020.6,14.1,13.4,NaN,3.0,NaN,NaN,4.6,3.6
44034,-68.11,44.11,2022-09-18T02:04:00Z,231,6.7,8.1,0.8,4.0,NaN,NaN,1019.9,14.2,13.6,NaN,3.0,NaN,NaN,5.2,4.2
44034,-68.11,44.11,2022-09-18T03:04:00Z,232,6.5,7.5,0.7,4.0,NaN,NaN,1019.7,14.1,13.5,NaN,3.0,NaN,NaN,5.1,4.0
44034,-68.11,44.11,2022-09-18T04:04:00Z,227,6.9,8.5,0.7,4.0,NaN,NaN,1019.1,14.4,13.5,NaN,3.0,NaN,NaN,5.0,4.7
44034,-68.11,44.11,2022-09-18T05:04:00Z,221,7.4,8.6,0.9,4.0,NaN,NaN,1018.1,14.4,13.5,NaN,3.0,NaN,NaN,4.9,5.6
44034,-68.11,44.11,2022-09-18T06:04:00Z,228,6.4,7.9,0.9,4.6,NaN,NaN,1017.6,14.4,13.5,NaN,3.0,NaN,NaN,4.8,4.3
44034,-68.11,44.11,2022-09-18T07:04:00Z,221,7.0,8.1,0.9,4.0,NaN,NaN,1016.1,14.6,13.5,NaN,3.0,NaN,NaN,4.6,5.3
44034,-68.11,44.11,2022-09-18T08:04:00Z,234,5.5,7.0,0.9,4.6,NaN,NaN,1015.9,14.4,13.4,NaN,3.0,NaN,NaN,4.4,3.2
44034,-68.11,44.11,2022-09-18T09:04:00Z,231,5.7,6.7,0.9,4.6,NaN,NaN,1015.2,14.5,13.4,NaN,3.0,NaN,NaN,4.4,3.6
44034,-68.11,44.11,2022-09-18T10:04:00Z,222,5.1,6.7,0.9,4.6,NaN,NaN,1014.5,14.4,13.4,NaN,3.0,NaN,NaN,3.4,3.8
44034,-68.11,44.11,2022-09-18T11:04:00Z,211,4.5,5.5,0.9,4.6,NaN,NaN,1014.0,14.4,13.5,NaN,3.0,NaN,NaN,2.3,3.9
44034,-68.11,44.11,2022-09-18T12:04:00Z,234,3.3,4.4,0.9,4.6,NaN,NaN,1014.0,14.5,13.4,NaN,3.0,NaN,NaN,2.7,1.9
44034,-68.11,44.11,2022-09-18T13:04:00Z,246,3.3,4.2,0.9,5.3,NaN,NaN,1013.8,14.9,13.6,NaN,3.0,NaN,NaN,3.0,1.3
44034,-68.11,44.11,2022-09-18T14:04:00Z,232,2.2,2.8,1.0,5.3,NaN,NaN,1013.4,14.9,13.6,NaN,3.0,NaN,NaN,1.7,1.4
44034,-68.11,44.11,2022-09-18T15:04:00Z,241,3.0,4.4,1.0,6.4,NaN,NaN,1013.6,15.0,13.7,NaN,3.0,NaN,NaN,2.6,1.5
44034,-68.11,44.11,2022-09-18T16:04:00Z,319,3.0,5.0,1.1,6.4,NaN,NaN,1013.3,15.1,13.8,NaN,3.0,NaN,NaN,2.0,-2.3
44034,-68.11,44.11,2022-09-18T17:04:00Z,28,8.4,10.1,1.0,5.3,NaN,NaN,1013.4,13.7,13.7,NaN,3.0,NaN,NaN,-3.9,-7.4
44034,-68.11,44.11,2022-09-18T18:04:00Z,40,7.7,9.0,1.2,6.4,NaN,NaN,1013.3,13.4,13.7,NaN,3.0,NaN,NaN,-4.9,-5.9
44034,-68.11,44.11,2022-09-18T19:04:00Z,49,6.1,7.5,1.1,6.4,NaN,NaN,1013.2,13.3,13.7,NaN,3.0,NaN,NaN,-4.6,-4.0
44034,-68.11,44.11,2022-09-18T20:04:00Z,53,5.8,7.0,1.0,6.4,NaN,NaN,1013.3,13.2,13.6,NaN,3.0,NaN,NaN,-4.6,-3.5
44034,-68.11,44.11,2022-09-18T21:04:00Z,53,4.9,6.2,1.0,6.4,NaN,NaN,1013.7,13.1,13.5,NaN,3.0,NaN,NaN,-3.9,-2.9
44034,-68.11,44.11,2022-09-18T22:04:00Z,59,4.1,5.0,0.9,6.4,NaN,NaN,1014.0,13.0,13.4,NaN,3.0,NaN,NaN,-3.5,-2.1
44034,-68.11,44.11,2022-09-18T23:04:00Z,59,4.7,5.5,0.8,6.4,NaN,NaN,1013.9,12.9,13.4,NaN,3.0,NaN,NaN,-4.0,-2.4
44034,-68.11,44.11,2022-09-19T00:04:00Z,58,5.6,6.6,0.9,6.4,NaN,NaN,1014.0,12.8,13.4,NaN,3.0,NaN,NaN,-4.7,-3.0
44034,-68.11,44.11,2022-09-19T01:04:00Z,49,7.2,8.6,0.8,6.4,NaN,NaN,1013.9,12.9,13.4,NaN,3.0,NaN,NaN,-5.4,-4.7
44034,-68.11,44.11,2022-09-19T02:04:00Z,44,6.2,7.4,0.8,6.4,NaN,NaN,1014.0,12.9,13.4,NaN,3.0,NaN,NaN,-4.3,-4.5
44034,-68.11,44.11,2022-09-19T03:04:00Z,65,6.3,7.8,0.8,6.4,NaN,NaN,1013.8,12.8,13.3,NaN,3.0,NaN,NaN,-5.7,-2.7
44034,-68.11,44.11,2022-09-19T04:04:00Z,55,5.9,6.9,0.9,6.4,NaN,NaN,1013.4,12.9,13.3,NaN,3.0,NaN,NaN,-4.8,-3.4
44034,-68.11,44.11,2022-09-19T05:04:00Z,60,4.9,6.5,0.8,6.4,NaN,NaN,1014.4,12.3,13.3,NaN,2.6,NaN,NaN,-4.2,-2.5
44034,-68.11,44.11,2022-09-19T06:04:00Z,53,5.0,6.6,0.7,6.4,NaN,NaN,1014.4,12.2,13.3,NaN,2.4,NaN,NaN,-4.0,-3.0
44034,-68.11,44.11,2022-09-19T07:04:00Z,54,5.7,7.0,0.7,6.4,NaN,NaN,1014.2,12.6,13.3,NaN,3.0,NaN,NaN,-4.6,-3.4
44034,-68.11,44.11,2022-09-19T08:04:00Z,58,4.2,5.2,0.7,6.4,NaN,NaN,1013.8,12.6,13.1,NaN,3.0,NaN,NaN,-3.6,-2.2
44034,-68.11,44.11,2022-09-19T09:04:00Z,89,2.6,3.6,0.6,6.4,NaN,NaN,1014.3,12.9,13.2,NaN,3.0,NaN,NaN,-2.6,0.0
44034,-68.11,44.11,2022-09-19T10:04:00Z,52,2.5,3.3,0.6,5.3,NaN,NaN,1014.5,12.9,13.2,NaN,3.0,NaN,NaN,-2.0,-1.5
44034,-68.11,44.11,2022-09-19T11:04:00Z,359,3.1,3.7,0.6,6.4,NaN,NaN,1015.0,13.1,13.1,NaN,3.0,NaN,NaN,0.1,-3.1
44034,-68.11,44.11,2022-09-19T12:04:00Z,22,4.0,4.9,0.7,10.7,NaN,NaN,1015.3,13.6,13.1,NaN,3.0,NaN,NaN,-1.5,-3.7
44034,-68.11,44.11,2022-09-19T13:04:00Z,44,5.9,7.4,0.6,6.4,NaN,NaN,1014.9,13.2,13.2,NaN,3.0,NaN,NaN,-4.1,-4.2
44034,-68.11,44.11,2022-09-19T14:04:00Z,46,4.3,5.2,0.6,6.4,NaN,NaN,1015.8,13.3,13.2,NaN,3.0,NaN,NaN,-3.1,-3.0
44034,-68.11,44.11,2022-09-19T15:04:00Z,46,3.5,4.0,0.6,6.4,NaN,NaN,1016.1,13.7,13.4,NaN,3.0,NaN,NaN,-2.5,-2.4
44034,-68.11,44.11,2022-09-19T16:04:00Z,53,4.3,5.6,0.6,6.4,NaN,NaN,1015.9,13.6,13.5,NaN,3.0,NaN,NaN,-3.4,-2.6
44034,-68.11,44.11,2022-09-19T17:04:00Z,67,4.2,5.1,0.6,6.4,NaN,NaN,1015.4,13.7,13.6,NaN,3.0,NaN,NaN,-3.9,-1.6
44034,-68.11,44.11,2022-09-19T18:04:00Z,74,5.2,6.0,0.6,6.4,NaN,NaN,1014.7,13.6,13.6,NaN,3.0,NaN,NaN,-5.0,-1.4
44034,-68.11,44.11,2022-09-19T19:04:00Z,95,4.2,5.1,0.6,5.3,NaN,NaN,1014.5,13.7,13.7,NaN,3.0,NaN,NaN,-4.2,0.4
44034,-68.11,44.11,2022-09-19T20:04:00Z,94,3.4,4.4,0.6,4.6,NaN,NaN,1014.2,13.6,13.5,NaN,3.0,NaN,NaN,-3.4,0.2
44034,-68.11,44.11,2022-09-19T21:04:00Z,55,2.2,2.9,0.6,4.0,NaN,NaN,1014.7,13.6,13.4,NaN,3.0,NaN,NaN,-1.8,-1.3
44034,-68.11,44.11,2022-09-19T22:04:00Z,95,4.5,5.8,0.6,5.3,NaN,NaN,1014.2,12.8,13.4,NaN,2.4,NaN,NaN,-4.5,0.4
44034,-68.11,44.11,2022-09-19T23:04:00Z,86,5.0,6.1,0.6,5.3,NaN,NaN,1014.5,12.5,13.2,NaN,3.0,NaN,NaN,-5.0,-0.3
44034,-68.11,44.11,2022-09-20T00:04:00Z,80,6.4,7.9,0.7,5.3,NaN,NaN,1014.2,12.8,13.2,NaN,3.0,NaN,NaN,-6.3,-1.1
44034,-68.11,44.11,2022-09-20T01:04:00Z,85,6.4,7.6,0.7,5.3,NaN,NaN,1014.2,12.9,13.2,NaN,3.0,NaN,NaN,-6.4,-0.6
44034,-68.11,44.11,2022-09-20T02:04:00Z,84,8.0,10.2,0.9,5.3,NaN,NaN,1013.3,12.9,13.3,NaN,3.0,NaN,NaN,-8.0,-0.8
44034,-68.11,44.11,2022-09-20T03:04:00Z,76,8.1,9.7,1.1,5.3,NaN,NaN,1012.9,12.9,13.3,NaN,2.4,NaN,NaN,-7.9,-2.0
44034,-68.11,44.11,2022-09-20T04:04:00Z,62,9.4,11.5,1.2,4.6,NaN,NaN,1012.0,13.0,13.2,NaN,3.0,NaN,NaN,-8.3,-4.4
44034,-68.11,44.11,2022-09-20T05:04:00Z,72,10.8,12.5,1.4,4.6,NaN,NaN,1010.9,13.4,13.2,NaN,3.0,NaN,NaN,-10.3,-3.3
44034,-68.11,44.11,2022-09-20T06:04:00Z,70,11.4,13.7,1.6,4.6,NaN,NaN,1009.9,12.9,13.2,NaN,2.6,NaN,NaN,-10.7,-3.9
44034,-68.11,44.11,2022-09-20T07:04:00Z,66,8.9,10.9,1.7,5.3,NaN,NaN,1010.5,12.8,13.0,NaN,1.1,NaN,NaN,-8.1,-3.6
44034,-68.11,44.11,2022-09-20T08:04:00Z,63,11.4,13.3,1.9,5.3,NaN,NaN,1008.5,13.0,13.0,NaN,1.9,NaN,NaN,-10.2,-5.2
44034,-68.11,44.11,2022-09-20T09:04:00Z,68,11.8,14.0,2.2,5.3,NaN,NaN,1007.7,13.2,13.0,NaN,2.4,NaN,NaN,-10.9,-4.4
44034,-68.11,44.11,2022-09-20T10:04:00Z,69,12.9,17.7,2.3,6.4,NaN,NaN,1007.2,13.1,13.0,NaN,3.0,NaN,NaN,-12.0,-4.6
44034,-68.11,44.11,2022-09-20T11:04:00Z,61,11.5,14.4,2.5,6.4,NaN,NaN,1007.2,13.1,12.9,NaN,2.8,NaN,NaN,-10.1,-5.6
44034,-68.11,44.11,2022-09-20T12:04:00Z,35,9.8,13.3,2.5,6.4,NaN,NaN,1007.4,13.1,12.9,NaN,3.0,NaN,NaN,-5.6,-8.0
44034,-68.11,44.11,2022-09-20T13:04:00Z,26,10.0,12.6,2.6,6.4,NaN,NaN,1007.8,12.9,12.9,NaN,3.0,NaN,NaN,-4.4,-9.0
44034,-68.11,44.11,2022-09-20T14:04:00Z,9,10.5,12.8,2.3,6.4,NaN,NaN,1008.4,12.5,12.9,NaN,3.0,NaN,NaN,-1.6,-10.4
44034,-68.11,44.11,2022-09-20T15:04:00Z,350,8.9,10.4,2.0,6.4,NaN,NaN,1008.7,12.5,12.9,NaN,3.0,NaN,NaN,1.5,-8.8
44034,-68.11,44.11,2022-09-20T16:04:00Z,344,8.3,9.8,1.8,6.4,NaN,NaN,1009.0,13.0,12.9,NaN,3.0,NaN,NaN,2.3,-8.0
44034,-68.11,44.11,2022-09-20T17:04:00Z,335,7.1,8.8,1.7,6.4,NaN,NaN,1009.3,13.3,13.0,NaN,3.0,NaN,NaN,3.0,-6.4
44034,-68.11,44.11,2022-09-20T18:04:00Z,330,7.6,8.9,1.3,6.4,NaN,NaN,1009.3,13.6,13.1,NaN,3.0,NaN,NaN,3.8,-6.6
44034,-68.11,44.11,2022-09-20T19:04:00Z,334,8.1,9.4,1.3,6.4,NaN,NaN,1009.0,13.7,13.1,NaN,3.0,NaN,NaN,3.6,-7.3
44034,-68.11,44.11,2022-09-20T20:04:00Z,328,7.3,8.9,1.2,6.4,NaN,NaN,1009.8,13.8,13.1,NaN,3.0,NaN,NaN,3.9,-6.2
44034,-68.11,44.11,2022-09-20T21:04:00Z,332,6.8,8.5,1.1,6.4,NaN,NaN,1010.0,13.9,13.0,NaN,3.0,NaN,NaN,3.2,-6.0
44034,-68.11,44.11,2022-09-20T22:04:00Z,331,8.1,9.5,1.0,5.3,NaN,NaN,1010.0,13.5,13.0,NaN,3.0,NaN,NaN,3.9,-7.1
44034,-68.11,44.11,2022-09-20T23:04:00Z,334,8.5,10.2,0.9,3.2,NaN,NaN,1009.8,13.3,13.0,NaN,3.0,NaN,NaN,3.7,-7.6
44034,-68.11,44.11,2022-09-21T00:04:00Z,335,7.9,10.0,1.0,5.3,NaN,NaN,1010.5,13.2,13.0,NaN,3.0,NaN,NaN,3.3,-7.2
44034,-68.11,44.11,2022-09-21T01:04:00Z,335,7.7,9.4,1.0,6.4,NaN,NaN,1010.9,13.0,13.0,NaN,3.0,NaN,NaN,3.3,-7.0
44034,-68.11,44.11,2022-09-21T02:04:00Z,328,6.8,7.9,0.9,3.2,NaN,NaN,1010.9,12.6,13.0,NaN,3.0,NaN,NaN,3.6,-5.8
44034,-68.11,44.11,2022-09-21T03:04:00Z,329,6.1,7.3,0.9,6.4,NaN,NaN,1010.9,12.6,12.9,NaN,3.0,NaN,NaN,3.1,-5.2
44034,-68.11,44.11,2022-09-21T04:04:00Z,322,7.4,8.7,0.7,2.7,NaN,NaN,1010.7,12.4,12.9,NaN,3.0,NaN,NaN,4.6,-5.8
44034,-68.11,44.11,2022-09-21T05:04:00Z,322,7.0,8.1,0.7,2.9,NaN,NaN,1010.7,12.4,12.9,NaN,3.0,NaN,NaN,4.3,-5.5
44034,-68.11,44.11,2022-09-21T06:04:00Z,331,7.2,9.0,0.7,3.6,NaN,NaN,1010.6,12.5,12.8,NaN,3.0,NaN,NaN,3.5,-6.3
44034,-68.11,44.11,2022-09-21T07:04:00Z,324,7.2,8.2,0.7,3.2,NaN,NaN,1010.2,12.3,12.8,NaN,3.0,NaN,NaN,4.2,-5.8
44034,-68.11,44.11,2022-09-21T08:04:00Z,324,7.3,8.4,0.7,3.2,NaN,NaN,1010.1,12.4,12.8,NaN,3.0,NaN,NaN,4.3,-5.9
44034,-68.11,44.11,2022-09-21T09:04:00Z,319,6.5,7.8,0.7,3.6,NaN,NaN,1010.1,12.4,12.8,NaN,3.0,NaN,NaN,4.3,-4.9
44034,-68.11,44.11,2022-09-21T10:04:00Z,319,6.8,8.1,0.7,3.6,NaN,NaN,1010.5,12.2,12.8,NaN,3.0,NaN,NaN,4.5,-5.1
44034,-68.11,44.11,2022-09-21T11:04:00Z,318,6.6,7.6,0.6,3.2,NaN,NaN,1010.9,12.2,12.7,NaN,3.0,NaN,NaN,4.4,-4.9
44034,-68.11,44.11,2022-09-21T12:04:00Z,307,6.4,7.6,0.6,3.2,NaN,NaN,1011.2,12.2,12.7,NaN,3.0,NaN,NaN,5.1,-3.9
44034,-68.11,44.11,2022-09-21T13:04:00Z,317,6.9,8.2,0.6,2.9,NaN,NaN,1011.4,12.4,12.7,NaN,3.0,NaN,NaN,4.7,-5.0
44034,-68.11,44.11,2022-09-21T14:04:00Z,314,5.7,6.7,0.6,2.9,NaN,NaN,1011.6,12.7,12.8,NaN,3.0,NaN,NaN,4.1,-4.0
44034,-68.11,44.11,2022-09-21T15:04:00Z,321,5.0,6.1,0.5,2.7,NaN,NaN,1011.2,13.1,12.9,NaN,3.0,NaN,NaN,3.1,-3.9
44034,-68.11,44.11,2022-09-21T16:04:00Z,345,3.1,4.2,0.4,2.7,NaN,NaN,1011.0,13.4,13.0,NaN,3.0,NaN,NaN,0.8,-3.0
44034,-68.11,44.11,2022-09-21T17:04:00Z,27,1.5,2.1,0.4,2.3,NaN,NaN,1010.7,14.5,12.9,NaN,3.0,NaN,NaN,-0.7,-1.3
44034,-68.11,44.11,2022-09-21T18:04:00Z,4,0.9,1.8,0.4,2.7,NaN,NaN,1010.4,14.7,12.9,NaN,3.0,NaN,NaN,-0.1,-0.9
44034,-68.11,44.11,2022-09-21T19:04:00Z,314,0.9,1.7,0.4,2.7,NaN,NaN,1009.9,15.9,13.0,NaN,3.0,NaN,NaN,0.6,-0.6
44034,-68.11,44.11,2022-09-21T20:04:00Z,107,2.8,3.4,0.5,6.4,NaN,NaN,1009.4,14.2,12.9,NaN,3.0,NaN,NaN,-2.7,0.8
44034,-68.11,44.11,2022-09-21T21:04:00Z,131,2.5,3.4,0.5,8.0,NaN,NaN,1009.1,14.1,12.9,NaN,2.2,NaN,NaN,-1.9,1.6
44034,-68.11,44.11,2022-09-21T22:04:00Z,241,6.5,8.0,0.5,8.0,NaN,NaN,1009.6,13.7,13.0,NaN,3.0,NaN,NaN,5.7,3.2
44034,-68.11,44.11,2022-09-21T23:04:00Z,238,4.7,6.2,0.4,2.5,NaN,NaN,1009.3,13.6,13.0,NaN,3.0,NaN,NaN,4.0,2.5
44034,-68.11,44.11,2022-09-22T00:04:00Z,228,4.3,5.2,0.4,2.9,NaN,NaN,1009.4,13.5,12.9,NaN,3.0,NaN,NaN,3.2,2.9
44034,-68.11,44.11,2022-09-22T01:04:00Z,232,4.4,5.0,0.4,2.9,NaN,NaN,1009.5,13.4,12.9,NaN,3.0,NaN,NaN,3.5,2.7
